CheckpointID,SimulationID,Zone,Clock.Today,Weather.Radn,Weather.MaxT,Weather.MinT,Weather.Rain,Weather.Wind,Maize.Grain.Wt
1,1,Field,2021-02-10 12:00:00,4.199999809265137,9.199999809265137,0.10000000149011612,8.600000381469727,2.200000047683716,0
1,1,Field,2021-02-11 12:00:00,3.5,-0.8999999761581421,-6.199999809265137,0,4.699999809265137,0
1,1,Field,2021-02-12 12:00:00,8.100000381469727,-2.4000000953674316,-7.800000190734863,0,3.0999999046325684,0
1,1,Field,2021-02-13 12:00:00,9.5,-3.5,-10,0,3.5999999046325684,0
1,1,Field,2021-02-14 12:00:00,12.199999809265137,0.5,-8,0,3.5,0
1,1,Field,2021-02-15 12:00:00,13.399999618530273,2.5999999046325684,-9.399999618530273,0,1.399999976158142,0
1,1,Field,2021-02-16 12:00:00,11.5,5.699999809265137,-3.5,0,1.600000023841858,0
1,1,Field,2021-02-17 12:00:00,4.800000190734863,5.800000190734863,-0.8999999761581421,0,2.200000047683716,0
1,1,Field,2021-02-18 12:00:00,9.199999809265137,9.199999809265137,0.20000000298023224,0,1.5,0
1,1,Field,2021-02-19 12:00:00,7.099999904632568,12.199999809265137,0.10000000149011612,2.700000047683716,2.5999999046325684,0
1,1,Field,2021-02-20 12:00:00,9.5,13.100000381469727,3,0,1.5,0
1,1,Field,2021-02-21 12:00:00,10.100000381469727,12.899999618530273,2.4000000953674316,0,1.399999976158142,0
1,1,Field,2021-02-22 12:00:00,10.800000190734863,14.800000190734863,3,0,3.299999952316284,0
1,1,Field,2021-02-23 12:00:00,13.899999618530273,15,2.9000000953674316,0,1.5,0
1,1,Field,2021-02-24 12:00:00,13,14.899999618530273,2.9000000953674316,0,1,0
1,1,Field,2021-02-25 12:00:00,13.5,16.100000381469727,3.9000000953674316,0,0.8999999761581421,0
1,1,Field,2021-02-26 12:00:00,14.5,17.799999237060547,4.699999809265137,0,0.8999999761581421,0
1,1,Field,2021-02-27 12:00:00,9.300000190734863,9.399999618530273,2.200000047683716,0,4.199999809265137,0
1,1,Field,2021-02-28 12:00:00,14.800000190734863,9,0.10000000149011612,0,2.5,0
1,1,Field,2021-03-01 12:00:00,15.699999809265137,10.199999809265137,-1.5,0,2,0
1,1,Field,2021-03-02 12:00:00,16.200000762939453,11.300000190734863,-1.2999999523162842,0,1.100000023841858,0
1,1,Field,2021-03-03 12:00:00,16.5,12.699999809265137,1.399999976158142,0,1.2999999523162842,0
1,1,Field,2021-03-04 12:00:00,15.100000381469727,14.800000190734863,-0.6000000238418579,4.5,2.5,0
1,1,Field,2021-03-05 12:00:00,9.199999809265137,11.899999618530273,0.10000000149011612,0,3.0999999046325684,0
1,1,Field,2021-03-06 12:00:00,14.600000381469727,4.900000095367432,-4.400000095367432,0,2.5,0
1,1,Field,2021-03-07 12:00:00,17,6.400000095367432,-2.9000000953674316,0,1.2000000476837158,0
1,1,Field,2021-03-08 12:00:00,15.899999618530273,8.399999618530273,-2.700000047683716,0,1.7999999523162842,0
1,1,Field,2021-03-09 12:00:00,14.199999809265137,6.800000190734863,-3.0999999046325684,0,2,0
1,1,Field,2021-03-10 12:00:00,15.800000190734863,6.800000190734863,-3.299999952316284,0,1.399999976158142,0
1,1,Field,2021-03-11 12:00:00,11.199999809265137,10.399999618530273,-2.299999952316284,12.199999809265137,2.9000000953674316,0
1,1,Field,2021-03-12 12:00:00,3.5999999046325684,13.899999618530273,3.299999952316284,5.400000095367432,1.7999999523162842,0
1,1,Field,2021-03-13 12:00:00,12.699999809265137,13.699999809265137,3.700000047683716,0,2.4000000953674316,0
1,1,Field,2021-03-14 12:00:00,4.099999904632568,9.300000190734863,2.4000000953674316,10,2.5999999046325684,0
1,1,Field,2021-03-15 12:00:00,16.899999618530273,9.699999809265137,1.100000023841858,6.099999904632568,2.5999999046325684,0
1,1,Field,2021-03-16 12:00:00,13.399999618530273,9.300000190734863,-0.30000001192092896,0,3.0999999046325684,0
1,1,Field,2021-03-17 12:00:00,13,7.400000095367432,-1.7000000476837158,0,2.5999999046325684,0
1,1,Field,2021-03-18 12:00:00,12.199999809265137,5.5,-1.5,0,2.700000047683716,0
1,1,Field,2021-03-19 12:00:00,16,5.199999809265137,-3.5999999046325684,0,1.399999976158142,0
1,1,Field,2021-03-20 12:00:00,10.899999618530273,3.299999952316284,-2.5999999046325684,0,3.0999999046325684,0
1,1,Field,2021-03-21 12:00:00,18.5,5.5,-4.400000095367432,0,2.5999999046325684,0
1,1,Field,2021-03-22 12:00:00,13.5,6.599999904632568,-1.2999999523162842,0,4.400000095367432,0
1,1,Field,2021-03-23 12:00:00,18,9.5,-3.299999952316284,0,2.799999952316284,0
1,1,Field,2021-03-24 12:00:00,18.899999618530273,11.300000190734863,-1,0,2.4000000953674316,0
1,1,Field,2021-03-25 12:00:00,19.399999618530273,13.600000381469727,-0.800000011920929,0,1.100000023841858,0
1,1,Field,2021-03-26 12:00:00,19.399999618530273,16.899999618530273,3.299999952316284,0,1.2000000476837158,0
1,1,Field,2021-03-27 12:00:00,8.5,16.200000762939453,3.4000000953674316,0,3,0
1,1,Field,2021-03-28 12:00:00,6.5,12.300000190734863,5.900000095367432,0,1.2000000476837158,0
1,1,Field,2021-03-29 12:00:00,19.799999237060547,17.600000381469727,5.099999904632568,0,0.800000011920929,0
1,1,Field,2021-03-30 12:00:00,18,19.899999618530273,7.599999904632568,0,1.5,0
1,1,Field,2021-03-31 12:00:00,20.399999618530273,20.600000381469727,9.399999618530273,0,0.8999999761581421,0
1,1,Field,2021-04-01 12:00:00,20.700000762939453,22.299999237060547,9.800000190734863,0,1.2999999523162842,0
1,1,Field,2021-04-02 12:00:00,13.899999618530273,18.299999237060547,9.100000381469727,1.7999999523162842,2,0
1,1,Field,2021-04-03 12:00:00,14.100000381469727,10.600000381469727,2.4000000953674316,0,2.700000047683716,0
1,1,Field,2021-04-04 12:00:00,17.200000762939453,8.699999809265137,0,0,2.5999999046325684,0
1,1,Field,2021-04-05 12:00:00,22.200000762939453,14.199999809265137,-1.899999976158142,0,3,0
1,1,Field,2021-04-06 12:00:00,3.200000047683716,4.800000190734863,-2.9000000953674316,0.20000000298023224,2.5,0
1,1,Field,2021-04-07 12:00:00,15.300000190734863,6.599999904632568,-4,9.699999809265137,1.399999976158142,0
1,1,Field,2021-04-08 12:00:00,21.899999618530273,10.199999809265137,-2.9000000953674316,0,1.7999999523162842,0
1,1,Field,2021-04-09 12:00:00,19.299999237060547,14.600000381469727,-1.899999976158142,0,2.799999952316284,0
1,1,Field,2021-04-10 12:00:00,17.399999618530273,15,3.5,4.699999809265137,3.5,0
1,1,Field,2021-04-11 12:00:00,6.400000095367432,15.300000190734863,4.699999809265137,23.899999618530273,2.5999999046325684,0
1,1,Field,2021-04-12 12:00:00,6,16.600000381469727,4.900000095367432,3.9000000953674316,2.5999999046325684,0
1,1,Field,2021-04-13 12:00:00,5.800000190734863,4.300000190734863,1.7000000476837158,3.700000047683716,5.199999809265137,0
1,1,Field,2021-04-14 12:00:00,16.5,7.800000190734863,0,0,3.5,0
1,1,Field,2021-04-15 12:00:00,19.200000762939453,9.300000190734863,-2.299999952316284,0,1.7000000476837158,0
1,1,Field,2021-04-16 12:00:00,20.5,11.100000381469727,0,0,0.8999999761581421,0
1,1,Field,2021-04-17 12:00:00,13.899999618530273,10.199999809265137,0.20000000298023224,0,2.5999999046325684,0
1,1,Field,2021-04-18 12:00:00,8.5,8.399999618530273,3.5,0,2.4000000953674316,0
1,1,Field,2021-04-19 12:00:00,12.399999618530273,9.699999809265137,3.799999952316284,0,1.899999976158142,0
1,1,Field,2021-04-20 12:00:00,15.300000190734863,12.600000381469727,5,0,1.2000000476837158,0
1,1,Field,2021-04-21 12:00:00,20.100000381469727,16.600000381469727,3.0999999046325684,0,1.7999999523162842,0
1,1,Field,2021-04-22 12:00:00,21.100000381469727,17.5,5.099999904632568,0,2.4000000953674316,0
1,1,Field,2021-04-23 12:00:00,25.100000381469727,15.300000190734863,3.200000047683716,0,1.399999976158142,0
1,1,Field,2021-04-24 12:00:00,26.600000381469727,16.899999618530273,3.5,0,1.100000023841858,0
1,1,Field,2021-04-25 12:00:00,24.799999237060547,19.399999618530273,4.400000095367432,0,1.399999976158142,0
1,1,Field,2021-04-26 12:00:00,11.600000381469727,10.199999809265137,5.099999904632568,8.100000381469727,1.7999999523162842,0
1,1,Field,2021-04-27 12:00:00,5,9.300000190734863,4.800000190734863,8.199999809265137,1.7999999523162842,0
1,1,Field,2021-04-28 12:00:00,8.199999809265137,13.399999618530273,5.699999809265137,0,1.100000023841858,0
1,1,Field,2021-04-29 12:00:00,10.699999809265137,20.600000381469727,7.699999809265137,0,2.5999999046325684,0
1,1,Field,2021-04-30 12:00:00,17.200000762939453,21.799999237060547,8.300000190734863,0,1.7999999523162842,0
1,1,Field,2021-05-01 12:00:00,16.299999237060547,21.899999618530273,11.199999809265137,1.2999999523162842,1.2000000476837158,0
1,1,Field,2021-05-02 12:00:00,16.5,20.600000381469727,8.199999809265137,0.8999999761581421,3.4000000953674316,0
1,1,Field,2021-05-03 12:00:00,15.699999809265137,14.399999618530273,5.800000190734863,0,1.2000000476837158,0
1,1,Field,2021-05-04 12:00:00,25.899999618530273,19.600000381469727,3.299999952316284,0,2.5,0
1,1,Field,2021-05-05 12:00:00,15.899999618530273,19.100000381469727,6.800000190734863,0,3.799999952316284,0
1,1,Field,2021-05-06 12:00:00,10.100000381469727,14.199999809265137,5.599999904632568,10,2,0
1,1,Field,2021-05-07 12:00:00,7,16.700000762939453,7.400000095367432,37,2.200000047683716,0
1,1,Field,2021-05-08 12:00:00,25.200000762939453,15.800000190734863,3.299999952316284,0,1.100000023841858,0
1,1,Field,2021-05-09 12:00:00,28.700000762939453,20.899999618530273,5.099999904632568,0,1.7999999523162842,0
1,1,Field,2021-05-10 12:00:00,27.600000381469727,24.700000762939453,8.699999809265137,0,2.200000047683716,0
1,1,Field,2021-05-11 12:00:00,26.5,25.100000381469727,10.199999809265137,0,1.7000000476837158,0
1,1,Field,2021-05-12 12:00:00,13.800000190734863,19.100000381469727,11.800000190734863,0,2,0
1,1,Field,2021-05-13 12:00:00,11.899999618530273,17.299999237060547,11.5,0,1.2999999523162842,0
1,1,Field,2021-05-14 12:00:00,16.200000762939453,17.299999237060547,9.199999809265137,0,1.100000023841858,0
1,1,Field,2021-05-15 12:00:00,20,18.799999237060547,8.199999809265137,0,1.2000000476837158,0
1,1,Field,2021-05-16 12:00:00,13.899999618530273,18.799999237060547,9.899999618530273,0,2.0999999046325684,0
1,1,Field,2021-05-17 12:00:00,13.399999618530273,16.399999618530273,8.399999618530273,0,2.5,0
1,1,Field,2021-05-18 12:00:00,27.399999618530273,20.200000762939453,6.599999904632568,0,1.2000000476837158,0
1,1,Field,2021-05-19 12:00:00,7,11.800000190734863,9.300000190734863,0,2.799999952316284,0
1,1,Field,2021-05-20 12:00:00,23.200000762939453,16.700000762939453,8.899999618530273,0,3,0
1,1,Field,2021-05-21 12:00:00,26.5,20.899999618530273,7.199999809265137,5,2.4000000953674316,0
1,1,Field,2021-05-22 12:00:00,14.899999618530273,18.600000381469727,10.100000381469727,5,2.799999952316284,0
1,1,Field,2021-05-23 12:00:00,15.100000381469727,21.899999618530273,10.600000381469727,0,2.299999952316284,0
1,1,Field,2021-05-24 12:00:00,7.099999904632568,15.5,8.199999809265137,12.699999809265137,1.899999976158142,0
1,1,Field,2021-05-25 12:00:00,18.899999618530273,15.699999809265137,6.400000095367432,0,1.899999976158142,0
1,1,Field,2021-05-26 12:00:00,29.899999618530273,19.200000762939453,4.099999904632568,0,1.2999999523162842,0
1,1,Field,2021-05-27 12:00:00,26.899999618530273,21.700000762939453,8.899999618530273,51.20000076293945,2.0999999046325684,0
1,1,Field,2021-05-28 12:00:00,27.200000762939453,19.100000381469727,7.199999809265137,0,1.600000023841858,0
1,1,Field,2021-05-29 12:00:00,18.799999237060547,17.200000762939453,9.699999809265137,0,1.2999999523162842,0
1,1,Field,2021-05-30 12:00:00,21.700000762939453,16.600000381469727,6.699999809265137,0,2.299999952316284,0
1,1,Field,2021-05-31 12:00:00,26,18.600000381469727,7.400000095367432,0,2.200000047683716,0
1,1,Field,2021-06-01 12:00:00,26.600000381469727,19.200000762939453,8,0,1.7000000476837158,0
1,1,Field,2021-06-02 12:00:00,29.100000381469727,21.899999618530273,11.100000381469727,0,1,0
1,1,Field,2021-06-03 12:00:00,28.399999618530273,23.799999237060547,12,0,1.100000023841858,0
1,1,Field,2021-06-04 12:00:00,28.399999618530273,24.5,13,0,1.399999976158142,0
1,1,Field,2021-06-05 12:00:00,27.399999618530273,26.399999618530273,13.899999618530273,8.699999809265137,1.100000023841858,0
1,1,Field,2021-06-06 12:00:00,14,24.100000381469727,15,1.2999999523162842,1.7000000476837158,0
1,1,Field,2021-06-07 12:00:00,16.100000381469727,25.399999618530273,13.600000381469727,0,1.600000023841858,0
